,ID,datetime,Day,Time,siteid,offerid,category,merchant,countrycode,browserid,devid,click
8239326,ID5pLFaQg,11-01-2017 14:56,11,14,977279,445539,54343,71193712,1,2,3,0
6831030,IDjMXXQrX,18-01-2017 20:46,18,20,201166,414421,5602,58604466,2,3,2,0
6274976,ID86eY5qH,16-01-2017 16:13,16,16,2107515,328284,21407,80645978,2,3,1,0
5198631,IDTusxOL3,16-01-2017 12:09,16,12,5785759,883466,40339,43452411,1,3,2,0
11647180,ID5b4ioFk,18-01-2017 14:23,18,14,2086464,769056,71441,57977218,1,2,4,0
2517256,ID34rW5h7,18-01-2017 11:52,18,11,3499032,859000,92704,93157824,2,2,4,0
8006767,ID0Da1OAk,20-01-2017 17:38,20,17,108231,904811,80692,555603,2,3,1,0
10273767,IDH8BNNZE,17-01-2017 09:06,17,9,2240973,504956,12211,84522677,2,3,2,0
1176060,IDvY7Foxn,13-01-2017 08:46,13,8,6546199,538036,14345,47079934,5,2,4,0
10796103,IDYUBGAJ6,19-01-2017 06:11,19,6,8896401,927720,33638,555603,2,3,1,0
8718150,IDoKjE6Na,16-01-2017 10:55,16,10,2061118,112935,17118,17488931,6,2,4,0
2262817,IDYPTozyF,20-01-2017 11:20,20,11,1057979,45497,48498,30860214,5,2,4,0
9562901,IDU7MqseF,13-01-2017 11:44,13,11,3283910,361618,73248,7864011,4,2,4,0
8972030,IDuykU2U0,17-01-2017 10:20,17,10,507023,133710,6906,99510044,5,3,1,0
5026686,ID0baQsTU,11-01-2017 11:13,11,11,,915183,82877,38492160,6,2,4,0
9438319,ID3tDIdqp,14-01-2017 07:35,14,7,7779623,829807,71531,555603,2,2,4,0
4672394,IDQKqRawR,15-01-2017 09:56,15,9,4209019,986829,6906,99510044,5,3,2,0
11119989,IDJjAnQxr,18-01-2017 15:29,18,15,5685217,347846,1678,61940782,6,3,1,0
8679093,IDBiImzqn,12-01-2017 09:20,12,9,6021,657868,20665,26391770,6,2,4,0
10704502,ID1ww8z1Y,11-01-2017 14:59,11,14,4762702,616153,1678,98322322,2,3,2,0
1386627,IDi1WGvrV,10-01-2017 18:13,10,18,6163541,975467,42227,18243870,6,2,4,0
8454417,IDc1Y2rFy,20-01-2017 15:02,20,15,6306927,694570,10345,33683592,1,2,3,0
5252839,IDAMcphLw,11-01-2017 08:25,11,8,2265114,57204,73362,67274540,1,3,2,0
9007403,IDWZjdUBy,12-01-2017 15:23,12,15,7578732,221877,21380,41631117,5,4,2,0
6520381,IDG9TmEwb,18-01-2017 13:37,18,13,3582169,952200,21380,71063188,2,3,3,0
5625778,IDJfGxKxX,20-01-2017 12:03,20,12,,510643,80692,27723861,2,4,2,0
11130598,IDw4Z6RzX,17-01-2017 14:08,17,14,5943563,357471,12052,31388981,5,3,2,0
3146236,ID2atUZoi,15-01-2017 09:47,15,9,,126150,1678,76900293,6,3,2,0
815179,IDguMrsYS,19-01-2017 16:59,19,16,6563124,729844,48498,30860214,4,2,4,0
2063071,IDdAeKXkf,18-01-2017 12:30,18,12,1852637,824709,25491,17990842,2,4,4,0
12051473,IDf50dQWy,15-01-2017 18:59,15,18,4140212,399643,61302,29916445,2,2,4,0
1821641,IDh1UYYu4,13-01-2017 14:29,13,14,424363,804116,92704,93157824,2,2,4,0
7375359,ID1oOoEPe,17-01-2017 15:59,17,15,6833392,211402,41706,4000296,6,2,4,0
8968242,ID3uM4JYB,19-01-2017 10:27,19,10,407705,323846,42227,30860214,2,3,2,0
950532,IDueKO9ZX,13-01-2017 11:10,13,11,3876479,949679,12052,31388981,1,7,4,0
8051406,IDZv7k9ys,19-01-2017 06:26,19,6,3445060,145867,904,94350426,2,3,2,0
4402061,IDcaT5oCQ,16-01-2017 13:35,16,13,7552194,698966,10345,64511164,4,3,3,0
11194253,ID9mp8CvW,12-01-2017 18:08,12,18,1806596,293302,30580,67147700,1,2,3,0
6430198,IDTPNmclK,20-01-2017 14:14,20,14,36398,987962,6906,99510044,5,4,2,0
5387060,ID4o9hQKX,20-01-2017 16:04,20,16,6897762,214924,97863,56008048,2,3,2,0
3091787,IDMSnScUU,14-01-2017 16:58,14,16,3646029,834635,64452,92640312,2,3,1,0
3808923,IDkJtvttm,16-01-2017 13:04,16,13,2805666,34740,80554,7122654,2,3,2,0
10429435,IDF3KmLiF,16-01-2017 15:56,16,15,5947742,531732,36768,91553313,6,2,4,0
1593876,IDxeEMtwd,12-01-2017 14:12,12,14,6870855,508865,34670,41475976,3,1,1,1
11244838,IDB5N0OWZ,13-01-2017 07:52,13,7,4850977,450857,6906,71165566,6,2,4,0
9232530,ID5ffgHC2,17-01-2017 17:35,17,17,3504497,324025,14960,46997962,6,7,2,0
668609,IDoJcCPHq,14-01-2017 06:49,14,6,2539238,808676,10345,26461535,2,4,2,0
2717487,IDgyCcHqz,11-01-2017 07:27,11,7,3192044,528294,11837,43770446,2,3,1,0
8572482,IDQ9YEiZo,18-01-2017 10:47,18,10,3196302,139245,6906,99510044,1,3,1,0
11652556,ID5xJciJc,19-01-2017 17:17,19,17,,80349,53956,94930037,2,2,4,0
5040100,IDnwDlHHh,13-01-2017 10:20,13,10,,626614,82877,33832190,1,2,4,0
3431415,IDHvgPAcI,17-01-2017 11:03,17,11,4371242,126373,11837,7864011,1,3,1,0
2146370,IDm7tDtUR,12-01-2017 14:32,12,14,5057997,122483,835,26551485,2,3,1,0
1360011,IDzPDSRF1,14-01-2017 13:52,14,13,3874294,145004,71642,83175152,4,1,1,0
822634,IDw9uyyOo,18-01-2017 09:17,18,9,2025518,746851,25516,57977218,2,1,1,0
9368319,IDRBauYmL,11-01-2017 09:20,11,9,8118064,802418,64452,92640312,6,2,4,0
8538976,IDDq4xeYh,17-01-2017 14:58,17,14,7880678,503083,25491,79474990,2,3,2,0
9378077,IDmXQSiHO,15-01-2017 15:35,15,15,1608776,94013,84987,74868704,6,3,1,0
883796,ID7RHJpay,17-01-2017 17:38,17,17,7615283,518108,15912,7864011,1,4,4,0
6105975,IDEb3EPs8,20-01-2017 11:45,20,11,6927679,794305,71441,7122654,1,2,4,0
7811426,IDV53sQX4,11-01-2017 15:23,11,15,2853247,761105,46450,47079934,3,2,4,0
6905726,IDPMGxR74,11-01-2017 17:48,11,17,9242821,883212,6906,98830533,1,3,1,0
847095,IDmHhbFjZ,17-01-2017 12:26,17,12,8587523,958283,31195,28553354,2,3,3,0
4178216,ID5Rick63,20-01-2017 16:34,20,16,7268210,909625,40339,37135965,2,2,4,0
11842685,IDy4Q26o3,13-01-2017 15:26,13,15,9462198,221281,48498,7864011,2,2,3,0
9805815,IDhD6DVPR,11-01-2017 21:25,11,21,5981972,166818,6906,98830533,5,4,2,1
7807668,IDSVGH7Yo,16-01-2017 16:07,16,16,7015593,634798,80554,7122654,6,3,3,0
739788,ID3docKzf,11-01-2017 12:47,11,12,8330223,177160,17118,17488931,6,2,4,0
12122648,IDo3noueH,10-01-2017 16:39,10,16,,123792,30580,67147700,2,3,1,0
2581310,IDpyouCTW,17-01-2017 20:01,17,20,6639377,695522,6906,99510044,3,3,1,0
3210618,IDm21b3JN,16-01-2017 14:56,16,14,8654958,160581,27655,7864011,2,3,1,0
11698775,IDAzeWIEc,12-01-2017 14:08,12,14,9165828,243263,17118,83172146,6,2,3,0
10957421,IDqfqhFf1,20-01-2017 07:03,20,7,1858828,540496,33638,79906734,6,2,4,0
2703930,IDFjN8gaR,11-01-2017 15:53,11,15,9624299,43831,68947,58321067,2,3,1,0
5328905,ID0D1jOYH,15-01-2017 14:54,15,14,4768457,710307,40339,43452411,5,3,1,0
10527426,IDyXqwgXA,20-01-2017 13:01,20,13,3167232,888488,61208,39603421,6,4,2,0
4377776,ID79YXCG4,20-01-2017 15:18,20,15,6987690,578759,26962,77896159,6,2,4,0
7655737,IDnUs1ze6,19-01-2017 15:41,19,15,3048096,434375,33287,4025337,5,3,3,0
1995338,IDUhqWYwX,11-01-2017 15:18,11,15,4809522,316165,34670,1569330,1,3,1,0
10177416,IDSDwQkgG,14-01-2017 15:57,14,15,7157918,750020,97863,36994522,6,4,2,0
9991933,IDVr4sW5O,11-01-2017 19:14,11,19,3423214,534044,95113,65017662,2,2,4,0
4723766,IDwXGmL8m,12-01-2017 09:44,12,9,227697,134330,55686,17488931,2,2,4,0
893624,IDy33LjQ8,15-01-2017 18:08,15,18,9013651,174168,1678,36110244,2,3,3,0
8422440,ID8GFVD6J,10-01-2017 08:46,10,8,679583,139066,17714,74363610,5,3,1,0
11021918,IDszOuxrA,20-01-2017 14:27,20,14,4605645,957611,34670,48615529,1,2,4,0
6596038,IDUUX3gM5,13-01-2017 13:16,13,13,489584,103454,48498,93157824,5,4,1,0
4180237,IDMs2KarR,10-01-2017 13:28,10,13,6787304,108765,11837,8837581,1,2,4,0
4331230,IDcn00Ii4,16-01-2017 16:08,16,16,9641964,565598,42227,49384126,5,2,4,0
3403234,ID4R4d9kF,20-01-2017 11:14,20,11,,230600,23576,45446370,1,3,2,0
446944,IDfkWGOit,10-01-2017 14:30,10,14,7024695,341077,6906,99510044,5,7,2,1
6642348,ID7VLu3Ou,16-01-2017 17:43,16,17,9234956,520310,25436,43770446,1,4,1,0
9677552,IDlFdkrD6,12-01-2017 07:55,12,7,4603794,242999,21407,59584425,1,3,2,0
3810975,IDxvzuHDM,17-01-2017 12:42,17,12,,221938,17714,29916445,1,2,4,0
6395446,IDo0yMkcZ,12-01-2017 12:23,12,12,3693450,658756,11837,8837581,2,3,1,0
4310439,IDIMkVdXB,17-01-2017 10:26,17,10,4379735,27059,6436,57977218,2,4,1,0
11640056,IDGKBg1OU,16-01-2017 13:16,16,13,6742717,396539,1678,66201904,1,4,2,0
10665392,IDjIqMHjw,18-01-2017 15:59,18,15,6909829,458832,12052,54630329,1,2,4,0
9189083,IDFVsT4PN,13-01-2017 08:40,13,8,7471277,697970,21407,17488931,2,2,4,0
3359641,IDLMqmAFs,13-01-2017 16:55,13,16,5800449,166436,35046,31388981,1,4,4,0
10039502,IDAvHpTri,18-01-2017 15:29,18,15,1937042,193090,80554,57977218,2,2,4,0
10502381,ID3sgEtsI,20-01-2017 11:40,20,11,7614195,784944,93286,91553313,2,3,1,0
10518925,ID0Lr8kgn,14-01-2017 22:56,14,22,7374953,152818,46955,74868704,3,4,2,1
3110377,IDAjsbQwU,20-01-2017 13:13,20,13,,547844,20322,44110614,5,7,3,0
8922070,IDCeHHFCF,15-01-2017 10:44,15,10,4905120,90487,64452,65017662,1,1,2,0
9395148,ID2O65Aop,14-01-2017 14:20,14,14,,971944,80554,74868704,2,2,4,0
12053153,IDOsfNVZr,14-01-2017 13:27,14,13,,751593,50584,74363610,1,2,4,0
8526162,ID29lZ6qy,15-01-2017 21:44,15,21,,835486,17714,54794527,2,3,1,0
8837664,IDLgDbKb5,13-01-2017 16:20,13,16,670000,541851,54343,4237811,1,3,3,0
3574215,IDT07L4Qf,11-01-2017 19:37,11,19,6349635,82835,40339,37135965,2,3,1,0
214156,IDyeWBOjq,20-01-2017 15:41,20,15,7346460,861124,17118,7122654,3,2,4,0
52680,IDfzrOwXn,18-01-2017 14:42,18,14,,981041,6906,99510044,2,3,1,0
2416786,ID9nCMtSP,11-01-2017 12:38,11,12,5685617,568650,45620,31388981,1,3,1,0
4347415,IDo1puQQN,17-01-2017 13:43,17,13,3474751,792673,79668,61940782,1,3,1,0
10176558,IDhrsE7Ly,15-01-2017 15:26,15,15,3883986,901356,40339,58321067,1,3,1,0
11761585,IDhenJsII,19-01-2017 11:43,19,11,1120917,407488,26962,77896159,5,2,4,0
3659905,IDuWA6PJ8,17-01-2017 10:34,17,10,1335996,709142,82877,38492160,3,3,1,0
968886,IDYeiLuL1,14-01-2017 06:46,14,6,98480,893875,17714,29916445,2,3,1,0
2327086,IDoYiQAuw,14-01-2017 16:00,14,16,7343569,692657,10345,72161006,2,2,3,0
9745044,IDDnHwuTx,14-01-2017 12:51,14,12,7125950,271750,6906,99510044,2,1,2,0
3176014,IDpNDOT0p,19-01-2017 14:02,19,14,1725555,78704,8414,2835657,2,3,3,0
563741,IDza81meV,13-01-2017 11:38,13,11,,103541,40339,1189152,2,3,1,0
4033552,IDQtp4HD1,16-01-2017 11:46,16,11,3903165,287200,98552,70184594,5,7,4,0
7603237,IDoapfmcO,18-01-2017 10:29,18,10,2473599,867412,42227,71040875,5,4,1,0
8536758,IDE1QAvD1,12-01-2017 11:49,12,11,6256723,444848,20322,7864011,2,3,1,0
4180390,IDbAGhDtU,19-01-2017 07:15,19,7,5377742,346385,41706,4000296,5,4,2,0
11181007,IDpCaAob1,11-01-2017 17:43,11,17,8318942,28996,10345,82022442,2,2,4,0
3898983,IDGx3SmGb,15-01-2017 09:12,15,9,5239968,508032,34670,1569330,2,3,2,0
9691143,IDXwGP3U3,12-01-2017 17:00,12,17,6942030,743119,30580,67147700,2,3,2,0
2069616,IDxB0alod,13-01-2017 15:14,13,15,4594591,896194,20322,89663643,2,3,2,0
7557434,ID3fX69OJ,16-01-2017 02:11,16,2,1349611,238815,96184,93157824,5,1,1,0
5467177,IDHldiGT2,20-01-2017 15:39,20,15,7483326,371568,97103,91553313,3,2,4,0
3395835,IDixjrKIv,15-01-2017 14:39,15,14,9596773,655204,97103,82365062,2,2,4,0
7377188,IDZFmvRD3,10-01-2017 07:36,10,7,837641,931854,45620,31388981,2,7,2,0
361118,IDpr2Q8dp,14-01-2017 09:05,14,9,8526842,567295,73248,49384126,2,2,4,0
10744303,ID7n0ZuZy,20-01-2017 05:58,20,5,4096848,920631,97863,56008048,5,3,2,0
1821472,IDLrh4mzc,12-01-2017 15:32,12,15,7732563,524449,5602,60774669,2,1,1,0
3243742,IDHmU31bh,17-01-2017 16:02,17,16,7899065,22381,30580,67147700,1,3,3,0
10622152,IDjyzuZrV,18-01-2017 19:00,18,19,284490,115307,904,94350426,1,3,1,0
2808693,IDLY5pOTj,17-01-2017 09:34,17,9,9460527,599582,10345,82022442,5,3,1,0
9516632,IDC17INHr,17-01-2017 08:19,17,8,7724980,550575,40339,43452411,3,3,3,0
3643613,IDYNhGcCb,18-01-2017 16:12,18,16,7638790,887434,84228,26391770,2,4,1,0
6601844,IDEM9eu1j,17-01-2017 16:48,17,16,3207564,409824,68947,93157824,2,3,1,0
5951539,IDZiWv8fa,12-01-2017 16:28,12,16,5434861,25528,93286,90093962,2,3,1,0
11316501,ID2EDv6cs,16-01-2017 15:57,16,15,4829050,222236,64452,87726715,6,2,3,0
11322710,IDbqvzXHl,11-01-2017 18:47,11,18,9598949,436204,11837,8837581,1,4,4,0
10706193,IDHLgQuF8,14-01-2017 16:30,14,16,6857377,177647,53956,67860104,2,3,1,0
10588531,IDMSSSdAB,16-01-2017 08:24,16,8,9090657,574282,6906,99510044,6,3,2,0
1559627,ID9SIirai,14-01-2017 13:30,14,13,319128,538944,26849,47941469,4,2,4,0
11131610,IDbJ4Ixto,11-01-2017 19:26,11,19,9303527,82093,40339,37135965,6,3,2,0
8753886,IDTsko2LF,12-01-2017 06:18,12,6,718817,86378,74711,31463671,6,3,2,0
10782190,IDT3BLDgT,14-01-2017 09:33,14,9,,475700,6906,99510044,2,2,4,0
10348125,IDzFXhJC7,19-01-2017 14:08,19,14,529106,420392,34810,87218752,2,3,3,0
11994765,IDaEFamHt,15-01-2017 10:28,15,10,,141117,82396,15961717,2,2,4,0
2084195,IDTzIrWgB,18-01-2017 15:44,18,15,,311683,5602,89912524,1,1,3,0
7997209,IDqYEGPhQ,17-01-2017 13:48,17,13,4407286,406053,54336,31388981,5,3,1,0
10199013,IDaYkv2cK,15-01-2017 08:46,15,8,3386090,902445,17714,29916445,2,2,4,0
1196643,ID8dGjD9h,10-01-2017 14:36,10,14,6891077,512413,48498,55358028,2,3,2,0
8186650,IDxp9xmXU,20-01-2017 09:10,20,9,8268724,971210,17714,2050923,5,3,2,0
8757468,IDuae8kuk,14-01-2017 15:08,14,15,,144054,37718,26461535,6,3,2,0
2682469,IDBkuuxuB,14-01-2017 11:30,14,11,9036818,435595,34670,20116446,2,1,1,0
10085914,ID0463Yoa,17-01-2017 17:53,17,17,8337278,468317,63435,11053265,2,1,2,0
592322,IDL4SUABF,17-01-2017 06:16,17,6,4816229,453675,41706,4000296,2,3,3,0
9935361,IDHEjBTJh,13-01-2017 10:56,13,10,8964125,299826,1678,76464134,1,2,4,0
1837480,IDcAq9smy,15-01-2017 12:06,15,12,2421266,98298,87895,61940782,1,3,2,0
5742454,IDoGMv5K7,13-01-2017 13:26,13,13,6773446,883466,40339,43452411,1,3,1,0
11799513,IDj2gRIA2,17-01-2017 16:02,17,16,7875055,568367,98552,16150900,4,3,1,0
5925689,IDeghzizi,20-01-2017 15:38,20,15,5705733,675577,3037,62689217,2,4,2,0
193886,IDEtQSoQW,13-01-2017 17:47,13,17,9445321,317227,14960,20116446,6,3,1,0
4880896,IDBNU9GJD,13-01-2017 11:58,13,11,9866866,548084,5602,76683174,3,3,1,0
5380965,ID4IrSPig,15-01-2017 08:29,15,8,,569485,92704,95441506,1,4,2,0
1080092,ID0Fqjooc,13-01-2017 09:12,13,9,771523,98834,61208,91553313,2,3,1,0
5192455,IDByvY4S9,18-01-2017 17:56,18,17,596479,763926,42227,35888759,1,3,2,0
118885,IDFHbzgnx,12-01-2017 10:52,12,10,,196614,71441,7122654,5,2,4,0
4174335,IDpIJ7K3y,16-01-2017 10:26,16,10,9927686,330668,34489,17990842,2,3,2,0
8089251,IDUjBv5Z4,18-01-2017 11:17,18,11,3594931,455891,54916,62201833,2,3,2,0
10246676,IDUW7PF2H,16-01-2017 09:23,16,9,5261325,71538,5602,48425572,1,2,4,0
623822,IDNY0JsGy,20-01-2017 15:28,20,15,6431698,387121,36768,8958548,2,2,4,0
7446997,IDJElUcak,16-01-2017 06:20,16,6,3665704,848313,42227,43179292,1,3,2,0
9369218,IDoiCRfsf,15-01-2017 18:59,15,18,4798230,204215,904,94350426,1,3,2,0
6473440,ID2GqsDiX,10-01-2017 10:27,10,10,2962473,289926,61302,74868704,6,2,4,0
10419729,IDIcDVvQc,12-01-2017 10:07,12,10,3713002,544687,10345,72161006,5,2,4,0
7575580,ID9JUVSCG,14-01-2017 16:46,14,16,3311392,2415,40339,1189152,2,3,2,0
7061742,IDw5iIfNd,20-01-2017 09:19,20,9,7500818,22209,84144,30860214,3,3,3,0
5147185,IDyXdIGS7,18-01-2017 15:35,18,15,,862752,43612,74868704,6,2,3,0
11451611,ID7E4DJ1O,18-01-2017 09:26,18,9,1466152,581593,80554,61940782,2,3,2,0
7528335,IDqadk544,11-01-2017 13:07,11,13,8117322,38220,42227,7181598,1,1,1,0
4167112,IDfY9jmdR,12-01-2017 13:01,12,13,,387239,33287,23341324,1,4,2,0
7905597,IDKMy6t7a,15-01-2017 17:01,15,17,4895754,109612,40339,43452411,2,4,3,0
1391076,IDepv5w6l,11-01-2017 16:30,11,16,2817379,280681,40339,1189152,1,3,2,0
7650215,IDCnKuwVk,13-01-2017 17:11,13,17,8321759,324506,54125,27723861,2,3,2,0
527923,IDX6N0rUH,20-01-2017 16:55,20,16,6847669,107923,50088,57977218,5,3,1,0
6002086,ID1MlIbQY,17-01-2017 04:49,17,4,5763323,795186,43897,91553313,2,6,4,0
3929759,IDX79hir5,14-01-2017 15:23,14,15,,17009,12211,84522677,3,2,4,0
9699616,IDFqhWN2k,18-01-2017 16:38,18,16,3210680,647339,989,51545768,2,4,2,0
10247112,IDz8GChHK,18-01-2017 12:35,18,12,546751,564229,40339,43452411,2,2,4,0
2521664,IDglF7UqC,11-01-2017 17:32,11,17,9356252,125854,20322,35888759,3,2,4,0
6589460,IDwpf7mQ2,13-01-2017 12:04,13,12,1684186,992142,64452,65017662,2,3,1,0
6022991,IDB19DsVB,16-01-2017 16:35,16,16,6009297,534513,84987,76367582,2,3,2,0
7372500,IDdiEyXWx,17-01-2017 17:25,17,17,677617,369601,65251,57977218,2,2,4,0
8595435,IDQ5KWupx,11-01-2017 00:52,11,0,3571010,75270,82129,57977218,4,4,2,1
256149,IDl6lcTUQ,16-01-2017 15:12,16,15,9500674,849902,11837,56546102,2,2,4,0
2639587,IDq0XrfmB,16-01-2017 16:00,16,16,4344680,260907,40339,13742268,1,3,3,0
3294390,IDXpjbKjL,12-01-2017 16:28,12,16,7074750,76788,17714,74363610,4,3,1,0
10666240,IDF9cIrye,12-01-2017 09:27,12,9,4485659,447941,45620,31388981,2,4,2,0
223676,IDf2xDBAM,14-01-2017 14:10,14,14,449221,654169,6906,99510044,2,6,4,0
1203064,IDiwIyWm2,18-01-2017 17:57,18,17,6680720,931781,8467,88843407,6,2,4,0
3657852,IDMWdFnCV,12-01-2017 15:12,12,15,1881845,144214,95113,65017662,2,4,1,0
5297105,IDYh2r7Zh,15-01-2017 08:00,15,8,7244768,493330,40339,77046603,2,4,1,0
4668795,IDZcVtWad,12-01-2017 09:03,12,9,8090760,446753,43897,38904121,1,1,1,1
11556654,IDXlHSsrb,12-01-2017 18:18,12,18,6898202,683260,50088,57977218,2,5,1,0
4470036,IDs7YYosj,20-01-2017 13:17,20,13,9520349,313292,2053,27723861,1,3,1,0
11484641,IDt2iIGvB,15-01-2017 11:13,15,11,2421266,28683,25436,81758577,2,3,2,0
806610,IDCFnnKy7,15-01-2017 13:07,15,13,6477901,732028,6906,99510044,2,3,1,0
5434535,IDw8tZ5VY,13-01-2017 09:43,13,9,3730380,740633,42227,43770446,2,2,4,0
3213132,ID20YQGi5,20-01-2017 05:01,20,5,5389362,710307,40339,43452411,1,2,4,0
574911,IDP9e90AS,16-01-2017 13:08,16,13,,519469,41706,4000296,4,3,2,0
9898839,IDrYXDfHd,17-01-2017 10:56,17,10,7918298,511627,34670,6171136,1,4,1,0
8018595,IDbqU9d3K,10-01-2017 10:04,10,10,6793290,170728,5602,58604466,2,3,2,0
66705,IDuMpN7ZI,10-01-2017 15:36,10,15,1898142,216968,97863,3156697,2,2,4,0
6753411,IDgVn7hgO,18-01-2017 08:20,18,8,7464179,604192,12211,50595884,6,3,2,0
10241205,IDHGfcS64,10-01-2017 17:52,10,17,1512420,357915,3643,27723861,2,2,4,0
6452003,IDWQuAz7h,20-01-2017 08:37,20,8,6973113,657911,13412,77318092,1,2,4,0
11775694,IDQWamMnl,19-01-2017 16:33,19,16,1378505,343040,45620,31388981,1,4,3,0
3902316,ID3kX5bN1,14-01-2017 15:21,14,15,8888752,829933,1678,76464134,2,2,4,0
3236250,IDoiU8YUG,14-01-2017 12:53,14,12,307889,672475,33287,10404744,2,2,4,0
10070715,IDWm80ZSX,11-01-2017 16:19,11,16,,447515,33033,3156697,4,2,4,0
6255441,IDVz7NLsK,20-01-2017 17:50,20,17,5216666,157882,1069,89663643,4,3,1,0
730604,IDWmDJ5af,20-01-2017 17:09,20,17,827708,52454,25516,43770446,5,1,1,0
4956730,IDTap6XC4,16-01-2017 21:57,16,21,395662,836392,92704,35888759,3,4,2,1
8392454,IDUV23gsc,11-01-2017 17:33,11,17,6831767,104578,80554,7122654,2,2,4,0
8899785,IDen7fS8k,12-01-2017 06:50,12,6,4372279,362139,46365,27723861,2,3,3,0
5345554,IDd48q9dR,17-01-2017 15:00,17,15,3039169,517562,12211,43526789,5,3,1,0
4707602,IDoJKnW58,13-01-2017 18:51,13,18,5672370,690898,904,26391770,2,3,3,0
123361,IDROMlTO5,20-01-2017 13:21,20,13,4729502,634189,26162,79906734,2,3,1,0
667844,IDmoX2Tyj,13-01-2017 05:49,13,5,7969735,280836,17714,74868704,2,4,3,0
8016079,IDPAI7R2b,17-01-2017 16:16,17,16,3033732,453976,17714,2050923,2,1,2,0
10626706,IDOGMDNjW,14-01-2017 22:24,14,22,,93139,13412,77318092,2,2,3,0
4754661,ID2Aq5i8Y,14-01-2017 10:39,14,10,8048904,445678,1678,52437512,1,2,4,0
1600252,ID30BOgAO,11-01-2017 14:35,11,14,3023612,575915,5602,42073648,1,3,1,0
9342123,ID4lVW9GT,11-01-2017 12:25,11,12,4076427,746235,30580,67147700,5,1,1,0
5802155,IDMJT9LGW,16-01-2017 15:59,16,15,8199043,204215,904,94350426,2,2,3,0
1726707,IDzKdyCHP,16-01-2017 14:04,16,14,5465379,574740,42227,49384126,2,3,1,0
1940253,IDWUvXKGK,17-01-2017 11:56,17,11,3247036,200620,6906,99510044,2,2,4,0
6533056,IDOXs6vXf,11-01-2017 13:16,11,13,7405959,933002,21380,76532649,4,1,1,0
2570985,IDDGyEFXX,13-01-2017 03:36,13,3,941783,321733,82877,67290861,1,3,2,0
4498835,IDD5FadNa,13-01-2017 13:10,13,13,4976724,822856,98552,7122654,2,7,4,0
7980580,IDvbxpOOu,13-01-2017 15:18,13,15,4883955,724613,70424,44933356,2,3,3,0
10629516,ID7XRg67E,11-01-2017 18:50,11,18,1031388,614626,5602,76683174,1,2,4,0
10529810,IDF9ZhOMY,10-01-2017 18:33,10,18,2962045,873097,42227,43770446,2,2,4,0
398539,IDuDwcpch,18-01-2017 15:09,18,15,3367794,48484,12211,15961717,1,2,4,0
4158196,IDI48DwKd,13-01-2017 08:04,13,8,1034475,883466,40339,43452411,2,3,2,0
6396125,IDBAhv4Ju,11-01-2017 18:58,11,18,775716,317872,53956,46997962,1,3,2,0
10695854,IDbOFiP4f,11-01-2017 09:56,11,9,5685716,657302,78685,91553313,1,3,2,0
2770873,IDcyAkEDh,17-01-2017 13:02,17,13,,159177,9764,50595884,1,3,2,0
11539632,IDggA7ZTD,16-01-2017 14:16,16,14,2153190,739929,23576,45446370,5,2,4,0
3723172,ID1u5gwZg,20-01-2017 16:53,20,16,5488987,84710,8467,37135965,1,4,2,0
11678324,IDJrD1IdA,11-01-2017 17:40,11,17,9612012,801735,904,74363610,1,2,4,0
7995225,IDy5wxxQE,17-01-2017 12:06,17,12,4646989,766260,99178,74868704,2,7,4,0
4069119,IDinHYYNg,11-01-2017 07:49,11,7,4750877,553106,6906,98830533,3,1,1,1
9076358,IDf0hXP3t,19-01-2017 10:07,19,10,4567463,709715,12211,50595884,2,3,1,0
6050263,IDiqJWVfU,20-01-2017 14:15,20,14,,678283,80524,20803874,2,2,4,0
5933229,IDDbbfuIZ,14-01-2017 16:51,14,16,9457339,142525,42227,73900798,2,2,4,0
1444610,IDpQXvgXN,13-01-2017 15:40,13,15,8106831,949843,71514,29916445,2,3,1,0
11051383,IDYNpqtKR,13-01-2017 14:03,13,14,2209797,270382,73362,40643365,5,3,1,0
4724008,IDwWKjvtn,11-01-2017 06:50,11,6,5000256,467292,6906,98830533,2,2,4,0
4057377,IDRvm0gvq,16-01-2017 09:29,16,9,404980,454362,15912,32912111,1,1,2,0
11999110,IDcucgzO2,10-01-2017 14:29,10,14,5486395,263072,93188,7122654,3,7,1,0
3278646,ID7cbNQ6U,14-01-2017 13:40,14,13,1569647,67039,89522,29624796,3,7,2,0
11707435,IDOXEfhvN,11-01-2017 17:12,11,17,634540,108499,42227,95013373,1,3,3,0
4089853,IDfbMvePa,13-01-2017 10:34,13,10,,128047,8467,43770446,1,3,2,0
4712642,ID07NSf4O,16-01-2017 08:11,16,8,257020,287462,82877,17581428,2,2,4,0
4396493,IDO4KnzgM,20-01-2017 11:12,20,11,8509076,906273,71642,29352781,1,3,1,0
10022960,IDzjeZdGg,12-01-2017 07:19,12,7,1621194,307614,17714,74363610,2,2,4,0
9793943,IDU1l9nU6,18-01-2017 16:29,18,16,5701627,724479,33287,9434818,3,3,1,0
8845400,IDmtmnx1g,16-01-2017 10:27,16,10,7391911,325228,42227,49384126,1,3,2,0
2644534,IDUNBWVOx,18-01-2017 17:58,18,17,9708292,27726,54916,87903766,2,3,1,0
7193346,IDb7MGhpT,20-01-2017 15:59,20,15,,941240,82396,65017662,6,2,4,0
2715343,IDRqEROhj,12-01-2017 16:19,12,16,3976513,182807,5602,60774669,2,3,1,0
